absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
130,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",149,7,"['muslimban', 'muslim', 'maga', 'travelban']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[787113920297332700, 808497871066636289, 808806831913140224, 811041617704587265]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,maga,travelban,trumps,order","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","muslimban,muslim,maga,travelban,ban,trump,refugee,trumps,order","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, maga, travelban, trumps, order'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'muslimban, travelban, ban, refugee, order', 'Trump Administration': 'trump, trumps, maga', 'Impact on Muslim Community': 'muslimban, muslim'}",US Immigration Policy.Trump Administration.Impact on Muslim Community
131,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",150,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[61362581, 65270885, 808580246, 719615303014039552, 765584621119631360, 778288267141771264, 797279709440524289, 802508984301342720, 821724057720721408, 822219436799250432, 827591854686220290]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
133,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",152,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[3124986791, 802242853850202112, 825414931453460500]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,president,order,court,security,trumps","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, president, order, court, security, trumps'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
134,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",153,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[1428245454, 1548756944, 2822640558, 3012462963]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,people,security,muslim,muslimban,refugee","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, people, security, muslim, muslimban, refugee'}",US Immigration Policy,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
135,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",154,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[78817006, 715329083802931200, 791783093145178112, 808342475228127232]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
136,2,"['muslimban', 'maga', 'travelban', 'islam', 'usa', 'trump', 'liberal', 'americafirst', 'immigrationban', 'tcot', 'terrorist']",155,7,"['muslimban', 'muslim', 'maga', 'travelban']",1,"['muslimban', 'maga', 'americafirst', 'islam', 'wahhabism_daily', 'muslim', 'usa', 'buildthewall', 'donaldtrump', 'wahhabism', 'tcot', 'support']",12,"['travelban', 'maga', 'ban', 'trump', 'travel', 'immigration', 'country', 'buildthewall', 'immigrationban', 'support_leader', 'america', 'muslim', 'support', 'refugee', 'immigrationban_maga', 'president', 'liberal']","[2447278640, 2462935452, 2956261143, 2967475006, 2979502145, 2991637275, 2991705749, 2993815630, 2995443045, 2999257265, 2999296937, 3062904754]","muslimban,maga,travelban,islam,usa,trump,liberal,americafirst,immigrationban,tcot,terrorist,wahhabism_daily,muslim,buildthewall,donaldtrump,wahhabism,support,ban,travel,immigration,country,support_leader,america,refugee,immigrationban_maga,president","muslimban,maga,travelban,islam,usa,trump,liberal,americafirst,immigrationban,tcot,terrorist,wahhabism_daily,muslim,buildthewall,donaldtrump,wahhabism,support","muslimban,muslim,maga,travelban,ban,trump,travel,immigration,country,buildthewall,immigrationban,support_leader,america,support,refugee,immigrationban_maga,president,liberal","{'US Immigration Policy': 'muslimban, travelban, immigrationban, immigration, refugee, buildthewall, americafirst, america, country', 'Trump Administration': 'maga, donaldtrump, trump, president, support_leader', 'Islam and Security': 'islam, muslim, wahhabism, wahhabism_daily, terrorist', 'Political Ideologies': 'liberal, tcot, support'}",US Immigration Policy.Trump Administration.Islam and Security.Political Ideologies,"{'US Immigration and Travel Policies': 'muslimban, travelban, immigrationban, buildthewall, americafirst', 'Political Ideologies and Movements': 'maga, liberal, tcot, support', 'Islam and Related Topics': 'islam, muslim, wahhabism, wahhabism_daily', 'Donald Trump and His Policies': 'usa, trump, donaldtrump'}",US Immigration and Travel Policies.Political Ideologies and Movements.Islam and Related Topics.Donald Trump and His Policies,"{'US Immigration Policies': 'muslimban, travelban, ban, immigration, immigrationban, immigrationban_maga, refugee', 'Trump Administration': 'trump, maga, buildthewall, support_leader, president', 'Political Ideologies': 'muslim, america, support, liberal, country, travel'}",US Immigration Policies.Trump Administration.Political Ideologies
137,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",156,2,"['nobannowall', 'muslimban', 'tntweeter', 'uslatino', 'heretostay', 'latism', 'inmigracion', 'notmore', 'immigration', 'refugeeswelcome', 'nomuslimban', 'refugee', 'niunomas', 'timeisnow', 'stand']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",5,"['refugeeswelcome', 'migrantenkriminalitat', 'refugeeswelcome_migrantenkriminalitat', 'afd', 'migrantenkriminalitat_refugeeswelcome', 'munich']","[726426186, 3293720865, 749292001867202600, 777521593962602500]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,tntweeter,uslatino,heretostay,latism,inmigracion,notmore,immigration,nomuslimban,niunomas,timeisnow,stand,migrantenkriminalitat,refugeeswelcome_migrantenkriminalitat,afd,migrantenkriminalitat_refugeeswelcome,munich","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","nobannowall,muslimban,tntweeter,uslatino,heretostay,latism,inmigracion,notmore,immigration,refugeeswelcome,nomuslimban,refugee,niunomas,timeisnow,stand,migrantenkriminalitat,refugeeswelcome_migrantenkriminalitat,afd,migrantenkriminalitat_refugeeswelcome,munich","{'US Immigration Policy and Protests': ['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support', 'congress', 'tntweeter', 'uslatino', 'heretostay', 'latism', 'inmigracion', 'notmore', 'immigration', 'nomuslimban', 'niunomas', 'timeisnow', 'stand'], 'European Refugee and Migrant Issues': ['migrantenkriminalitat', 'refugeeswelcome_migrantenkriminalitat', 'afd', 'migrantenkriminalitat_refugeeswelcome', 'munich']}",US Immigration Policy and Protests.European Refugee and Migrant Issues,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'Immigration and Refugee Policies': ['nobannowall', 'muslimban', 'heretostay', 'inmigracion', 'immigration', 'refugeeswelcome', 'nomuslimban', 'refugee', 'refugeeswelcome_migrantenkriminalitat', 'migrantenkriminalitat_refugeeswelcome'], 'Social Media and Activism': ['tntweeter', 'uslatino', 'latism', 'notmore', 'niunomas', 'timeisnow', 'stand'], 'Political and Social Issues in Germany': ['migrantenkriminalitat', 'afd', 'munich']}",Immigration and Refugee Policies.Social Media and Activism.Political and Social Issues in Germany
138,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",157,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[31198756, 213088537, 2434305450]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,people,security,muslim,muslimban,refugee","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, people, security, muslim, muslimban, refugee'}",US Immigration Policy,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
139,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",158,7,"['muslimban', 'muslim', 'maga', 'travelban']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[14496886, 39971992, 597888584, 808498736250884096]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,maga,travelban,trumps,order","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","muslimban,muslim,maga,travelban,ban,trump,refugee,trumps,order","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, maga, travelban, trumps, order'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'muslimban, travelban, ban, refugee, order', 'Trump Administration': 'trump, trumps, maga', 'Impact on Muslim Community': 'muslimban, muslim'}",US Immigration Policy.Trump Administration.Impact on Muslim Community
140,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",160,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[18666310, 3369925198, 728062616334159872, 736637394317922304, 736681821765836800, 738076526898470912, 776897909434544128, 783090711088533504, 783802387618234368, 794259857616601088, 820156689034911746]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,immigration,trumps,judge,order,president,court,donald,appeal,white_house,homeland_security,federal,security","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,immigration,trumps,judge,order,president,court,donald,appeal,white_house,homeland_security,federal","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'Theme: US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, immigration, trumps, judge, order, president, court, donald, appeal, white_house, homeland_security, federal, security'}",Theme: US Immigration Policy and Protests,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, immigration, trumps, judge, order, president, court, donald, appeal, white_house, homeland_security, federal'}",US Immigration Policy Controversy,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
141,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",163,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[52436759, 122448174, 334944709, 3341798140]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
142,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",164,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[2543934432, 2838359254, 709930449368440833]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,president,order,court,security,trumps","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, president, order, court, security, trumps'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
143,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",165,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",11,"['ban', 'travel', 'order', 'immigration', 'trump', 'president', 'court', 'trumps', 'federal', 'judge', 'executive', 'muslim', 'halt']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[2877098825, 2916179705, 3043819293, 3192736846]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,executive,muslim,halt,white_house,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,executive,muslim,halt","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, executive, muslim, halt, white_house, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, executive, muslim, halt'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
144,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",166,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[123771138, 243950136, 749133664609382406]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,president,order,court,security,trumps","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, president, order, court, security, trumps'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
145,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",167,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",4,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'white_house', 'attack']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[15660641, 130617992, 938140405, 823653754520170497]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,trumps,white_house,attack,president,order,court,security","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,trumps,white_house,attack","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Travel Ban Controversy': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, trumps, white_house, attack, president, order, court, security'}",US Travel Ban Controversy,"{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, trumps, white_house, attack'}",US Immigration Policy and Protests,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
146,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",170,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[11332012, 1013374544, 1494071780]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
147,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",171,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[101136300, 902841756, 3024568735, 752309378527555584, 760348481659600896, 761050368021110784, 763621734230597632, 824053976144281600, 828433145292681217]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
