absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
46,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",40,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[171632862, 299097281, 797097069781667840]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
47,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",41,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[16012783, 118245138, 3380966237]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
48,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",15,0,"['nobannowall', 'theresistance', 'muslimban', 'trump', 'sign', 'pausethispresident', 'refugeeban', 'syria', 'refugee', 'petition', 'unjust', 'sad', 'ass', 'aca']",1,"['immigration', 'travelban', 'refugee', 'tntweeter_uslatino', 'immigration_inmigracion', 'nobannowall', 'nobannowallnoraid_noban', 'sign_petition', 'immigrant']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[25073877, 89084118, 142893643, 188143601, 221807143, 298602588, 405854923, 488174979, 497514115, 634560527, 1260106039, 1896346400, 2227526898, 2267784241, 2787999736, 2936474595, 3274668836, 789232802558533632, 822215679726100480, 827579095731040256, 828324269335654401, 830019678810599424]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,travelban,refugee,tntweeter_uslatino,immigration_inmigracion,nobannowall,nobannowallnoraid_noban,sign_petition,immigrant,theresistance,muslimban,sign,pausethispresident,refugeeban,syria,petition,unjust,sad,ass,aca","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,travelban,refugee,tntweeter_uslatino,immigration_inmigracion,nobannowall,nobannowallnoraid_noban,sign_petition,immigrant","nobannowall,theresistance,muslimban,trump,sign,pausethispresident,refugeeban,syria,refugee,petition,unjust,sad,ass,aca,immigration,tntweeter_uslatino","{'US Immigration Policy and Travel Ban': ['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration', 'travelban', 'refugee', 'immigration_inmigracion', 'immigrant', 'muslimban', 'refugeeban', 'syria'], 'Public Opposition and Activism': ['tntweeter_uslatino', 'nobannowall', 'nobannowallnoraid_noban', 'sign_petition', 'theresistance', 'sign', 'pausethispresident', 'petition', 'unjust', 'sad', 'ass', 'aca']}",US Immigration Policy and Travel Ban.Public Opposition and Activism,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, travelban, refugee, tntweeter_uslatino, immigration_inmigracion, nobannowall, nobannowallnoraid_noban, sign_petition, immigrant'}",US Immigration Policy,"{'Political Resistance to Immigration Policies': 'nobannowall, theresistance, muslimban, trump, pausethispresident, refugee, petition, unjust, sad, immigration', ""Criticism of Trump's Presidency"": 'trump, sign, pausethispresident, unjust, sad, ass', 'Refugee and Immigration Issues': 'muslimban, refugee, refugeeban, syria, immigration', 'Healthcare and Policy Critique': 'aca', 'Latino Community and Social Media': 'tntweeter_uslatino'}",Political Resistance to Immigration Policies.Criticism of Trump's Presidency.Refugee and Immigration Issues.Healthcare and Policy Critique.Latino Community and Social Media
49,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",43,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[24377419, 234141596, 423587395, 2483809903]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
50,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",44,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[863001163, 870872898, 870876488, 870881976, 870882342, 870886394, 870886453, 870892134, 870903090, 870906686, 870907736, 896433678, 915468734, 915722492, 915807342, 915812143, 916004004, 916051280, 916342638, 916490078, 929528022, 951795330, 951798776, 953096516, 1092968340, 1094795100, 784263169996836900]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
51,13,"['muslimban', 'freedom']",45,2,"['muslimban', 'muslim', 'country', 'ban', 'trump', 'muslims', 'islam', 'terrorist', 'america', 'travel']",12,"['muslimban', 'main_reason', 'visit', 'islam', 'total', 'ben_carson', 'trump', 'attack', 'rte', 'iranian', 'people', 'child', 'nation']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[80350908, 120995738, 962383824, 2155847459, 3082370998, 809457976817881088]","muslimban,freedom,main_reason,visit,islam,total,ben_carson,trump,attack,rte,iranian,people,child,nation,muslim,country,ban,muslims,terrorist,america,travel,nobannowall,immigration,tntweeter_uslatino","muslimban,freedom,main_reason,visit,islam,total,ben_carson,trump,attack,rte,iranian,people,child,nation","muslimban,muslim,country,ban,trump,muslims,islam,terrorist,america,travel,nobannowall,immigration,tntweeter_uslatino","{'US Immigration Policy': 'muslimban, freedom, main_reason, visit, islam, total, ben_carson, trump, attack, rte, iranian, people, child, nation, muslim, country, ban, muslims, terrorist, america, travel, nobannowall, immigration, tntweeter_uslatino'}",US Immigration Policy,"{'US Immigration Policy': ['muslimban', 'trump', 'iranian'], 'Political Figures and Actions': ['ben_carson', 'trump'], 'Freedom and Rights': ['freedom', 'main_reason', 'people'], 'International Relations': ['visit', 'nation', 'iranian'], 'Media and Communication': ['rte'], 'Security and Conflict': ['attack', 'child']}",US Immigration Policy.Political Figures and Actions.Freedom and Rights.International Relations.Media and Communication.Security and Conflict,"{'US Immigration Policy and Muslim Ban': 'muslimban, muslim, country, ban, trump, muslims, islam, america, travel, nobannowall, immigration', 'Perception of Muslims and Islam in America': 'muslim, muslims, islam, terrorist, america', 'Political and Social Activism': 'nobannowall, tntweeter_uslatino'}",US Immigration Policy and Muslim Ban.Perception of Muslims and Islam in America.Political and Social Activism
52,4,"['ban', 'trump', 'muslimban', 'travel', 'muslim', 'trumps', 'country', 'lose', 'total', 'judge']",47,3,"['muslimban', 'nobannowall', 'live', 'true']",9,"['ban', 'travel', 'trump', 'muslim']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[18020589, 21906070, 341815160, 2194368678]","ban,trump,muslimban,travel,muslim,trumps,country,lose,total,judge,nobannowall,live,true,immigration,tntweeter_uslatino","ban,trump,muslimban,travel,muslim,trumps,country,lose,total,judge","muslimban,nobannowall,live,true,immigration,tntweeter_uslatino","{'US Travel Ban Controversy': 'ban, trump, muslimban, travel, muslim, trumps, country, judge, nobannowall, immigration'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, muslimban, travel, muslim, trumps, country, judge'}",US Travel Ban Controversy,"{'Immigration and Travel Ban': 'muslimban, nobannowall, immigration', 'Social Media and Activism': 'live, tntweeter_uslatino', 'Truth and Authenticity': 'true'}",Immigration and Travel Ban.Social Media and Activism.Truth and Authenticity
54,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",51,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[16387036, 31127446, 2181188602, 4922951833]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
55,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",54,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[14671170, 306269725, 610200550]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
56,3,"['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america']",56,2,"['muslimban', 'muslim', 'country', 'ban', 'trump', 'muslims', 'islam', 'terrorist', 'america', 'travel']",11,"['refugeeswelcome', 'travelban', 'maga', 'muslimban', 'tcot', 'pvv', 'islam', 'stopislamofobia', 'bordersclose']",2,"['law', 'sharia_law', 'radical_islam', 'immigration', 'tcot', 'vote_pen', 'save_france', 'constitution', 'islamic', 'sharia', 'law_legislate', 'islamic_immigration', 'tolerance_tcot', 'common_sense', 'watter_investigate', 'surveil_mosque']","[475056290, 1453418317, 758497054419259393]","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,refugeeswelcome,tcot,pvv,islam,stopislamofobia,bordersclose,muslims,terrorist,law,sharia_law,radical_islam,immigration,vote_pen,save_france,constitution,islamic,sharia,law_legislate,islamic_immigration,tolerance_tcot,common_sense,watter_investigate,surveil_mosque","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,refugeeswelcome,tcot,pvv,islam,stopislamofobia,bordersclose","muslimban,muslim,country,ban,trump,muslims,islam,terrorist,america,travel,law,sharia_law,radical_islam,immigration,tcot,vote_pen,save_france,constitution,islamic,sharia,law_legislate,islamic_immigration,tolerance_tcot,common_sense,watter_investigate,surveil_mosque","{'US Travel Ban and Immigration Policies': 'muslimban, travelban, maga, trump, country, travel, judge, offend, leave, obama, america, refugeeswelcome, tcot, bordersclose, immigration, constitution, law_legislate, common_sense', 'Islam and Security Concerns': 'muslim, ban, muslims, islam, stopislamofobia, terrorist, law, sharia_law, radical_islam, islamic, sharia, islamic_immigration, surveil_mosque', 'European Political Movements and Islam': 'vote_pen, save_france, pvv, tolerance_tcot, watter_investigate'}",US Travel Ban and Immigration Policies.Islam and Security Concerns.European Political Movements and Islam,"{'US Immigration Policy and Islamophobia': 'muslimban, muslim, ban, travelban, maga, trump, country, travel, judge, offend, leave, obama, america, refugeeswelcome, tcot, pvv, islam, stopislamofobia, bordersclose'}",US Immigration Policy and Islamophobia,"{'US Travel Ban on Muslim-majority Countries': 'muslimban, muslim, country, ban, trump, muslims, islam, america, travel, immigration, islamic_immigration', 'Islam and Security Concerns': 'terrorist, radical_islam, sharia_law, islamic, sharia, surveil_mosque', 'Political and Legal Reactions': 'law, law_legislate, constitution, tcot, vote_pen, save_france, tolerance_tcot, common_sense, watter_investigate'}",US Travel Ban on Muslim-majority Countries.Islam and Security Concerns.Political and Legal Reactions
57,6,"['ban', 'muslim', 'muslimban', 'trump', 'court', 'aclu']",58,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[19217369, 19222164, 35150454, 1150914516]","ban,muslim,muslimban,trump,court,aclu,travel,executive_order,order,revise,judge,federal_judge,trumps,president,hawaii,block,executive,immigration","ban,muslim,muslimban,trump,court,aclu,travel,executive_order,order,revise,judge,federal_judge,trumps,president,hawaii,block,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Travel Ban Controversy': 'ban, muslim, muslimban, trump, court, aclu, travel, executive_order, order, revise, judge, federal_judge, trumps, president, hawaii, block, executive, immigration'}",US Travel Ban Controversy,"{'Travel Ban Controversy': 'ban, muslim, muslimban, trump, court, aclu, travel, executive_order, order, revise, judge, federal_judge, trumps, president, hawaii, block, executive'}",Travel Ban Controversy,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
58,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",59,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[3518486666, 3949851501, 734168909553766405]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
59,3,"['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america']",60,8,"['travelban', 'maga', 'muslimban', 'trump', 'pvv', 'tcot', 'islam', 'refugee', 'refugeeswelcome', 'bordersclose', 'read', 'marinelepen', 'vote', 'france']",11,"['refugeeswelcome', 'travelban', 'maga', 'muslimban', 'tcot', 'pvv', 'islam', 'stopislamofobia', 'bordersclose']",0,"['travelban', 'refugeeswelcome', 'maga', 'trump', 'ban', 'refugee', 'noban', 'tcot', 'muslimban', 'islam', 'stopislamofobia', 'judge', 'muslim', 'humanright_fight']","[262132296, 2581758266, 775420500034158592]","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,refugeeswelcome,tcot,pvv,islam,stopislamofobia,bordersclose,refugee,read,marinelepen,vote,france,noban,humanright_fight","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,refugeeswelcome,tcot,pvv,islam,stopislamofobia,bordersclose","travelban,maga,muslimban,trump,pvv,tcot,islam,refugee,refugeeswelcome,bordersclose,read,marinelepen,vote,france,ban,noban,stopislamofobia,judge,muslim,humanright_fight","{'US Travel Ban Controversy': 'muslimban, muslim, ban, travelban, maga, trump, country, travel, judge, offend, leave, obama, america, refugeeswelcome, tcot, islam, stopislamofobia, bordersclose, refugee, noban, humanright_fight', 'European Political Climate': 'pvv, marinelepen, vote, france'}",US Travel Ban Controversy.European Political Climate,"{'US Immigration Policy and Islamophobia': 'muslimban, muslim, ban, travelban, maga, trump, country, travel, judge, offend, leave, obama, america, refugeeswelcome, tcot, pvv, islam, stopislamofobia, bordersclose'}",US Immigration Policy and Islamophobia,"{'US Immigration Policy': 'travelban, maga, muslimban, trump, ban, noban, judge', 'European Politics and Islam': 'pvv, marinelepen, france, vote, islam, stopislamofobia', 'Refugee and Human Rights': 'refugee, refugeeswelcome, bordersclose, humanright_fight, muslim'}",US Immigration Policy.European Politics and Islam.Refugee and Human Rights
60,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",61,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[25281508, 309680827, 1267982563, 1459232030]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
61,3,"['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america']",62,2,"['muslimban', 'muslim', 'country', 'ban', 'trump', 'muslims', 'islam', 'terrorist', 'america', 'travel']",10,"['muslimban', 'ban', 'muslim', 'offend_sink', 'travel', 'long_conservative', 'country']",10,"['muslimban', 'muslim', 'ban', 'country', 'trump']","[1300838640, 715496304777015300, 724732525323665408]","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,offend_sink,long_conservative,muslims,islam,terrorist","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,offend_sink,long_conservative","muslimban,muslim,country,ban,trump,muslims,islam,terrorist,america,travel","{'US Travel Ban Controversy': 'muslimban, travelban, ban, muslim, travel, country, judge, trump, maga, america, obama', 'Political and Social Tensions': 'offend, leave, offend_sink, long_conservative, muslims, islam, terrorist'}",US Travel Ban Controversy.Political and Social Tensions,"{'US Travel Ban Controversy': ['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america', 'offend_sink', 'long_conservative']}",US Travel Ban Controversy,"{'Travel Ban on Muslim-majority Countries': 'muslimban, muslim, country, ban, trump, muslims, islam, america, travel'}",Travel Ban on Muslim-majority Countries
62,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",63,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[7309052, 68801460, 473472787]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
63,3,"['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america']",64,2,"['muslimban', 'muslim', 'country', 'ban', 'trump', 'muslims', 'islam', 'terrorist', 'america', 'travel']",9,"['ban', 'travel', 'trump', 'muslim']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[363480365, 3609854716, 837861075219582977]","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,muslims,islam,terrorist,nobannowall,immigration,tntweeter_uslatino","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america","muslimban,muslim,country,ban,trump,muslims,islam,terrorist,america,travel,nobannowall,immigration,tntweeter_uslatino","{'US Travel Ban Controversy': 'muslimban, travelban, ban, trump, maga, judge, offend, leave, obama, america, muslims, islam, terrorist, nobannowall, immigration, tntweeter_uslatino'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'muslimban, travelban, ban, muslim, country, travel, judge, offend, leave, america', 'Political Figures and Policies': 'maga, trump, obama'}",US Travel Ban Controversy.Political Figures and Policies,"{'US Immigration Policy and Muslim Ban': 'muslimban, muslim, country, ban, trump, muslims, islam, america, travel, nobannowall, immigration', 'Perception of Muslims and Islam in America': 'muslim, muslims, islam, terrorist, america', 'Political and Social Activism': 'nobannowall, tntweeter_uslatino'}",US Immigration Policy and Muslim Ban.Perception of Muslims and Islam in America.Political and Social Activism
