absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
78,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",72,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[24190981, 38605662, 120153772, 497768440, 954338588]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, america, seek, heartland, refuge, country, refugee'}",US Immigration Policy and Controversy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
79,11,"['muslimban', 'maga', 'trump', 'refugee', 'worth']",73,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",4,"['muslimban', 'racist', 'standuptotrump', 'london', 'value']","[34040803, 123910041, 1016864882]","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian,theresistance,nomuslimban,vote,session,racist,standuptotrump,london,value","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,racist,standuptotrump,london,value","{'US Immigration Policy and Protests': 'muslimban, maga, trump, refugee, nobannowall, muslim, ban, executive_order, protest, nomuslimban, standuptotrump', 'Political Activism and Resistance': 'theresistance, vote, protest, standuptotrump', 'Racism and Discrimination': 'racist, muslimban, ban, standuptotrump', 'International Impact and Reactions': 'iranian, london, people, value, worth'}",US Immigration Policy and Protests.Political Activism and Resistance.Racism and Discrimination.International Impact and Reactions,"{'US Immigration Policy and Protests': 'muslimban, maga, trump, refugee, nobannowall, muslim, ban, executive_order, protest, iranian', 'Social and Political Impact': 'worth, people, student'}",US Immigration Policy and Protests.Social and Political Impact,"{'Political Protest Against Immigration Policies': ['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'racist', 'standuptotrump'], 'Political Engagement and Voting': ['vote', 'session'], 'International Reaction to US Policies': ['london', 'value']}",Political Protest Against Immigration Policies.Political Engagement and Voting.International Reaction to US Policies
80,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",74,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",9,"['nobannowall', 'muslimban', 'studentban', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'student', 'confirmation_vote']","[31310187, 2776711205, 807810340339744768, 807810340339744800]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,theresistance,nomuslimban,vote,session,worth_worldwide,iranian_student,confirmation_vote","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,studentban,notbanstudentvisa,worth_worldwide,iranian_student,student,confirmation_vote","{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, muslim, iranian, letthemin, trump, ban, executive_order, protest, refugee, theresistance, nomuslimban', 'Political Activism and Resistance': 'protest, theresistance, vote, confirmation_vote', 'Impact on Students and Education': 'studentban, notbanstudentvisa, student, iranian_student', 'US Political Context': 'trump, executive_order, session, confirmation_vote'}",Travel and Immigration Restrictions.Political Activism and Resistance.Impact on Students and Education.US Political Context,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'Political Resistance to Immigration Policies': 'muslimban, trump, theresistance, nobannowall, nomuslimban, muslim, vote, session, studentban, notbanstudentvisa, worth_worldwide, iranian_student, student, confirmation_vote'}",Political Resistance to Immigration Policies
81,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",75,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",1,"['muslim', 'america_heartland', 'america', 'muslimban', 'heartland', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'trump', 'maga', 'start_help', 'heartland_kill', 'refugee', 'migrant_europe', 'ohio']","[257824868, 745999425386885121, 782651518092611584]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,theresistance,nomuslimban,vote,session,america_heartland,america,heartland,refuge,seek_refuge,seek_refuge_america_heartland,maga,start_help,heartland_kill,migrant_europe,ohio","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,america_heartland,america,heartland,refuge,seek_refuge,seek_refuge_america_heartland,maga,start_help,heartland_kill,refugee,migrant_europe,ohio","{'US Immigration Policies and Protests': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin', 'trump', 'ban', 'executive_order', 'protest', 'refugee', 'theresistance', 'nomuslimban', 'vote', 'session', 'america_heartland', 'america', 'heartland', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'maga', 'start_help', 'heartland_kill', 'migrant_europe', 'ohio']}",US Immigration Policies and Protests,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'Political Resistance and Immigration Policies': ['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session', 'refuge', 'seek_refuge', 'refugee', 'migrant_europe', 'maga'], 'American Heartland and Refuge': ['america_heartland', 'america', 'heartland', 'seek_refuge_america_heartland', 'start_help', 'heartland_kill', 'ohio']}",Political Resistance and Immigration Policies.American Heartland and Refuge
82,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",76,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",9,"['nobannowall', 'muslimban', 'studentban', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'student', 'confirmation_vote']","[2265661259, 2603032396, 2650905729]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,theresistance,nomuslimban,vote,session,worth_worldwide,iranian_student,confirmation_vote","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,studentban,notbanstudentvisa,worth_worldwide,iranian_student,student,confirmation_vote","{'Travel and Immigration Restrictions': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'muslim', 'people', 'iranian', 'letthemin', 'trump', 'ban', 'executive_order', 'protest', 'refugee', 'theresistance', 'nomuslimban', 'iranian_student'], 'Political Activism and Resistance': ['protest', 'theresistance', 'vote', 'confirmation_vote'], 'Education and Student Visas': ['studentban', 'notbanstudentvisa', 'student', 'iranian_student', 'session', 'worth_worldwide']}",Travel and Immigration Restrictions.Political Activism and Resistance.Education and Student Visas,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'Political Resistance to Immigration Policies': 'muslimban, trump, theresistance, nobannowall, nomuslimban, muslim, vote, session, studentban, notbanstudentvisa, worth_worldwide, iranian_student, student, confirmation_vote'}",Political Resistance to Immigration Policies
83,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",77,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[84653850, 113061485, 634912541]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,muslimban,nobannowall,executive_order,people,refugee,student,iranian,america,seek,heartland,refuge,country","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,muslimban,nobannowall,executive_order,people,refugee,student,iranian","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'Theme: Immigration and Travel Ban': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, muslimban, nobannowall, executive_order, people, refugee, student, iranian, america, seek, heartland, refuge, country'}",Theme: Immigration and Travel Ban,"{'US Immigration Policy and Protests': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, muslimban, nobannowall, executive_order, people, refugee, student, iranian'}",US Immigration Policy and Protests,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
84,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",78,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[172028905, 326788733, 618055731, 3235220435]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, america, seek, heartland, refuge, country, refugee'}",US Immigration Policy and Controversy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
85,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",79,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[3093553831, 3381540185, 4869201105, 721791807538012161, 734346147767148544, 771218637269049345, 792889476859174913, 817216481465405442]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, america, seek, heartland, refuge, country, refugee'}",US Immigration Policy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
86,1,"['muslimban', 'resist', 'trumpleak', 'podcast', 'theresistance', 'impeachtrump']",80,8,"['resist', 'trumpleak', 'trump', 'muslimban', 'impeachtrump', 'immigration', 'theresistance', 'resistance', 'ban', 'stopsession', 'nodapl', 'nobannowall', 'order', 'stopdevos', 'trumps', 'sallyyate']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",10,"['muslimban', 'trump', 'theresistance', 'resist', 'nobannowall', 'trumpleak', 'nomuslimban', 'break', 'stoppresidentbannon']","[85881268, 1665491648, 751283435382067200, 751283435382067202]","muslimban,resist,trumpleak,podcast,theresistance,impeachtrump,ban,trump,travel,trumps,immigration,donald,order,muslim,president,fire,executive_order,resistance,stopsession,nodapl,nobannowall,stopdevos,sallyyate,nomuslimban,break,stoppresidentbannon","muslimban,resist,trumpleak,podcast,theresistance,impeachtrump,ban,trump,travel,trumps,immigration,donald,order,muslim,president,fire,executive_order","resist,trumpleak,trump,muslimban,impeachtrump,immigration,theresistance,resistance,ban,stopsession,nodapl,nobannowall,order,stopdevos,trumps,sallyyate,nomuslimban,break,stoppresidentbannon","{'Political Resistance': ['resist', 'theresistance', 'resistance', 'impeachtrump', 'stopdevos', 'stoppresidentbannon', 'stopsession'], 'Trump Administration Controversies': ['trumpleak', 'trump', 'trumps', 'donald', 'president', 'fire', 'break'], 'Immigration and Travel Ban': ['muslimban', 'ban', 'travel', 'immigration', 'order', 'muslim', 'executive_order', 'nomuslimban', 'nobannowall'], 'Protests and Movements': ['nodapl', 'stopdevos', 'stoppresidentbannon', 'stopsession'], 'Media and Communication': ['podcast', 'sallyyate']}",Political Resistance.Trump Administration Controversies.Immigration and Travel Ban.Protests and Movements.Media and Communication,"{'Political Resistance and Opposition': 'resist, theresistance, impeachtrump, fire', 'Trump Administration and Policies': 'trumpleak, trump, trumps, donald, president', 'Controversial Immigration Policies': 'muslimban, ban, travel, immigration, muslim, executive_order, order'}",Political Resistance and Opposition.Trump Administration and Policies.Controversial Immigration Policies,"{'Political Resistance': ['resist', 'theresistance', 'resistance', 'stopsession', 'stopdevos', 'stoppresidentbannon'], 'Trump Administration Controversies': ['trumpleak', 'trump', 'impeachtrump', 'trumps', 'sallyyate'], 'Immigration and Travel Ban': ['muslimban', 'immigration', 'ban', 'nobannowall', 'nomuslimban'], 'Executive Orders and Protests': ['order', 'nodapl', 'break']}",Political Resistance.Trump Administration Controversies.Immigration and Travel Ban.Executive Orders and Protests
87,7,"['ban', 'muslim', 'trumps', 'travel', 'trump', 'country', 'support', 'immigration', 'americans', 'muslimban', 'not']",81,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",1,"['muslim', 'america_heartland', 'america', 'muslimban', 'heartland', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'trump', 'maga', 'start_help', 'heartland_kill', 'refugee', 'migrant_europe', 'ohio']","[924027536, 2182901462, 2716396878, 4158185058, 770969328682434560, 796831328893222912]","ban,muslim,trumps,travel,trump,country,support,immigration,americans,muslimban,not,nobannowall,executive_order,protest,people,refugee,student,iranian,order,president,america,seek,heartland,refuge,america_heartland,seek_refuge,seek_refuge_america_heartland,maga,start_help,heartland_kill,migrant_europe,ohio","ban,muslim,trumps,travel,trump,country,support,immigration,americans,muslimban,not,nobannowall,executive_order,protest,people,refugee,student,iranian","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,america_heartland,muslimban,seek_refuge,seek_refuge_america_heartland,maga,start_help,heartland_kill,migrant_europe,ohio","{'Travel Ban and Immigration Policies': ['ban', 'muslim', 'trumps', 'travel', 'trump', 'country', 'support', 'immigration', 'americans', 'muslimban', 'not', 'nobannowall', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian', 'order', 'president', 'america', 'seek', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'migrant_europe', 'ohio'], 'Political and Social Reactions': ['america_heartland', 'heartland', 'maga', 'start_help', 'heartland_kill']}",Travel Ban and Immigration Policies.Political and Social Reactions,"{'US Travel Ban on Muslim-majority Countries': 'ban, muslim, trumps, travel, trump, country, support, immigration, americans, muslimban, not, nobannowall, executive_order, protest, people, refugee, student, iranian'}",US Travel Ban on Muslim-majority Countries,"{'US Immigration Policy': ['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'muslimban', 'maga'], 'Protests and Refugee Support': ['seek', 'heartland', 'refuge', 'country', 'protest', 'refugee', 'america_heartland', 'seek_refuge', 'seek_refuge_america_heartland', 'start_help', 'heartland_kill'], 'Migration Issues in Europe': ['migrant_europe'], 'US State Reference': ['ohio']}",US Immigration Policy.Protests and Refugee Support.Migration Issues in Europe.US State Reference
88,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",82,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[16042794, 21374516, 1499091486]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy': 'ban, travel, immigration, order, executive_order, america, country', 'Trump Administration': 'trump, trumps, president, donald', 'Public Reaction and Protest': 'protest, defend, fire, seek, heartland', 'Muslim and Refugee Issues': 'muslim, refuge, refugee'}",US Immigration Policy.Trump Administration.Public Reaction and Protest.Muslim and Refugee Issues,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
89,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",83,13,"['ban', 'trump', 'donald', 'trumps', 'immigration', 'travel', 'fire', 'muslim', 'attorney', 'general', 'state', 'cnn']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[19424427, 2366034324, 701866563268378626]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,attorney,general,state,cnn,seek,country","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,donald,trumps,immigration,travel,fire,muslim,attorney,general,state,cnn,order,executive_order,seek,protest,country","{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order, attorney, general, state, cnn, seek, country'}",US Immigration Policy and Controversy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, immigration, travel, muslim, country, executive_order', 'Trump Administration': 'trump, donald, trumps, order, executive_order', 'Legal and Political Reactions': 'attorney, general, state, cnn, seek, protest, fire'}",US Immigration Policy.Trump Administration.Legal and Political Reactions
90,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",84,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",6,"['trump', 'immigration', 'ban', 'order', 'letthemin', 'nobannowall', 'march_york', 'aclu_receive']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[255768621, 395438205, 452088908, 2158531212, 2269555050, 2374323116, 2982621783, 707125355602022400, 744522989731995648]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,immigration,ban,order,march_york,aclu_receive,travel,trumps,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,immigration,ban,order,march_york,aclu_receive","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration and Travel Ban Protests': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin', 'trump', 'immigration', 'ban', 'order', 'march_york', 'aclu_receive', 'travel', 'trumps', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee', 'executive_order']}",US Immigration and Travel Ban Protests,"{'US Immigration Policies and Protests': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin', 'trump', 'immigration', 'ban', 'order', 'march_york', 'aclu_receive']}",US Immigration Policies and Protests,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
91,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",85,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[28458650, 45573874, 245424983, 1385927946, 2174771983]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policies and Protests': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin', 'trump', 'ban', 'executive_order', 'protest', 'refugee', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country']}",US Immigration Policies and Protests,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
92,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",86,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",9,"['nobannowall', 'muslimban', 'studentban', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'student', 'confirmation_vote']","[27453762, 32189132, 904519579]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,theresistance,nomuslimban,vote,session,worth_worldwide,iranian_student,confirmation_vote","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,studentban,notbanstudentvisa,worth_worldwide,iranian_student,student,confirmation_vote","{'Travel and Immigration Restrictions': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'muslim', 'people', 'iranian', 'letthemin', 'trump', 'ban', 'executive_order', 'protest', 'refugee', 'theresistance', 'nomuslimban', 'iranian_student'], 'Political and Civic Engagement': ['vote', 'session', 'worth_worldwide', 'confirmation_vote']}",Travel and Immigration Restrictions.Political and Civic Engagement,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'Political Resistance to Immigration Policies': 'muslimban, trump, theresistance, nobannowall, nomuslimban, muslim, vote, session, studentban, notbanstudentvisa, worth_worldwide, iranian_student, student, confirmation_vote'}",Political Resistance to Immigration Policies
