absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
84,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",76,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[257824868, 745999425386885121, 782651518092611584]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country', 'america_heartland', 'seek', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'executive_order', 'student', 'travel', 'trumps', 'immigration', 'support', 'president']}",US Immigration Policy and Protests,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
85,5,"['nobannowall', 'muslimban', 'student', 'iranian', 'letthemin', 'support', 'standuptotrump']",77,6,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'pressure', 'weak', 'iranian', 'letthemin', 'plz', 'york']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[2265661259, 2603032396, 2650905729]","nobannowall,muslimban,student,iranian,letthemin,support,standuptotrump,muslim,america_heartland,ban,america,trump,seek,heartland,refuge,seek_refuge,seek_refuge_america_heartland,people,refugee,executive_order,studentban,notbanstudentvisa,pressure,weak,plz,york,immigration,trumps,travel,order,protest,president","nobannowall,muslimban,student,iranian,letthemin,support,standuptotrump,muslim,america_heartland,ban,america,trump,seek,heartland,refuge,seek_refuge,seek_refuge_america_heartland,people,refugee,executive_order","muslimban,nobannowall,studentban,notbanstudentvisa,student,pressure,weak,iranian,letthemin,plz,york,ban,trump,immigration,muslim,trumps,travel,order,executive_order,protest,president","{'Immigration and Travel Ban Protests': ['nobannowall', 'muslimban', 'letthemin', 'standuptotrump', 'ban', 'executive_order', 'studentban', 'notbanstudentvisa', 'pressure', 'protest', 'travel', 'order', 'president'], 'Impact on Iranian and Muslim Communities': ['iranian', 'muslim', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'refugee', 'people'], 'American Political Climate': ['support', 'america_heartland', 'america', 'trump', 'trumps', 'weak', 'plz', 'york', 'heartland']}",Immigration and Travel Ban Protests.Impact on Iranian and Muslim Communities.American Political Climate,"{'Immigration and Refugee Policy': ['nobannowall', 'muslimban', 'letthemin', 'ban', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'refugee', 'executive_order'], 'Political Activism and Opposition': ['support', 'standuptotrump'], 'Affected Groups and Regions': ['student', 'iranian', 'muslim', 'america_heartland', 'people', 'america', 'trump', 'heartland']}",Immigration and Refugee Policy.Political Activism and Opposition.Affected Groups and Regions,"{'US Immigration Policies': 'muslimban, nobannowall, studentban, notbanstudentvisa, ban, immigration, travel, order, executive_order', 'Protests and Public Response': 'pressure, weak, letthemin, plz, protest', 'Trump Administration Actions': 'trump, trumps, president', 'Affected Groups and Locations': 'student, iranian, muslim, york'}",US Immigration Policies.Protests and Public Response.Trump Administration Actions.Affected Groups and Locations
86,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",78,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[172028905, 326788733, 618055731, 3235220435]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,america_heartland,america,muslimban,seek,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student,support,country,protest","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,america_heartland,america,muslimban,seek,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'Immigration Policy': ['ban', 'immigration', 'travel', 'order', 'muslim', 'muslimban', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'refugee', 'executive_order', 'country'], 'Trump Administration': ['trump', 'trumps', 'donald', 'president', 'fire', 'state', 'general', 'attorney', 'defend', 'official', 'america_heartland', 'america', 'people', 'student', 'support', 'protest']}",Immigration Policy.Trump Administration,"{'US Immigration Policy': ['ban', 'immigration', 'travel', 'order', 'muslim', 'muslimban', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'refugee', 'executive_order', 'student'], 'Trump Administration': ['trump', 'trumps', 'donald', 'president', 'fire', 'state', 'general', 'attorney', 'defend', 'official', 'america_heartland', 'america', 'people']}",US Immigration Policy.Trump Administration,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
87,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",79,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[3093553831, 3381540185, 4869201105, 721791807538012161, 734346147767148544, 771218637269049345, 792889476859174913, 817216481465405442]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'muslimban, muslim, trump, ban, executive_order, immigration, travel, trumps, president', 'Public Reaction and Protest': 'protest, vote, support, nobannowall', 'Refuge and Asylum': 'refuge, people, refugee, seek, seek_refuge, seek_refuge_america_heartland', 'American Identity and Heartland': 'america, heartland, america_heartland, country, student'}",US Immigration Policy.Public Reaction and Protest.Refuge and Asylum.American Identity and Heartland,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
88,6,"['resist', 'muslimban', 'trumpleak', 'theresistance', 'trump', 'impeachtrump', 'resistance', 'nobannowall', 'stopsession', 'nodapl', 'break', 'stopdevos', 'company']",80,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",9,"['muslimban', 'resist', 'trumpleak', 'theresistance', 'trump', 'impeachtrump', 'resistance', 'nobannowall', 'resistance_theresistance', 'nodapl', 'break', 'session']",8,"['trump', 'resist', 'trumpleak', 'muslimban', 'ban', 'immigration', 'resistance_theresistance', 'travel', 'theresistance', 'impeachtrump', 'trumps', 'resistance', 'nobannowall', 'order', 'president', 'stopsession', 'nodapl', 'stopdevos']","[85881268, 1665491648, 751283435382067200, 751283435382067202]","resist,muslimban,trumpleak,theresistance,trump,impeachtrump,resistance,nobannowall,stopsession,nodapl,break,stopdevos,company,resistance_theresistance,session,ban,immigration,travel,trumps,order,president,muslim","resist,muslimban,trumpleak,theresistance,trump,impeachtrump,resistance,nobannowall,stopsession,nodapl,break,stopdevos,company,resistance_theresistance,session","trump,ban,resist,muslimban,immigration,trumpleak,travel,theresistance,trumps,order,nobannowall,impeachtrump,president,resistance,stopsession,muslim,resistance_theresistance,nodapl,stopdevos","{'Political Resistance': ['resist', 'theresistance', 'resistance', 'resistance_theresistance'], 'Trump Administration Controversies': ['muslimban', 'trumpleak', 'trump', 'impeachtrump', 'nobannowall', 'stopsession', 'stopdevos', 'trumps', 'order', 'president'], 'Immigration and Travel Ban': ['ban', 'immigration', 'travel', 'muslim']}",Political Resistance.Trump Administration Controversies.Immigration and Travel Ban,"{'Political Resistance': ['resist', 'theresistance', 'resistance', 'resistance_theresistance'], 'Opposition to Trump Administration': ['muslimban', 'trumpleak', 'trump', 'impeachtrump', 'nobannowall', 'stopsession', 'stopdevos'], 'Environmental and Social Activism': ['nodapl']}",Political Resistance.Opposition to Trump Administration.Environmental and Social Activism,"{'US Political Resistance Movements': 'trump, resist, muslimban, immigration, trumpleak, travel, theresistance, trumps, order, nobannowall, impeachtrump, president, resistance, stopsession, muslim, resistance_theresistance, nodapl, stopdevos'}",US Political Resistance Movements
89,14,"['muslim', 'ban', 'seek', 'america', 'country']",81,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[924027536, 2182901462, 2716396878, 4158185058, 770969328682434560, 796831328893222912]","muslim,ban,seek,america,country,america_heartland,muslimban,trump,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student,travel,trumps,immigration,order,support,protest,president","muslim,ban,seek,america,country,america_heartland,muslimban,trump,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'Immigration and Refugee Policy': 'muslim, ban, seek, america, country, america_heartland, muslimban, trump, heartland, refuge, seek_refuge, nobannowall, seek_refuge_america_heartland, people, refugee, executive_order, student, travel, trumps, immigration, order, support, protest, president'}",Immigration and Refugee Policy,"{'US Immigration Policy': ['muslim', 'ban', 'muslimban', 'trump', 'executive_order', 'nobannowall'], 'Refugees Seeking Safety': ['seek', 'refuge', 'seek_refuge', 'refugee', 'seek_refuge_america_heartland'], ""America's Heartland"": ['america', 'country', 'america_heartland', 'heartland'], 'Impact on Individuals': ['people', 'student']}",US Immigration Policy.Refugees Seeking Safety.America's Heartland.Impact on Individuals,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
90,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",82,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[16042794, 21374516, 1499091486]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest,muslimban,refugee,support,country,people","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': ['ban', 'immigration', 'travel', 'order', 'executive_order', 'refugee', 'country', 'people'], 'Trump Administration Actions': ['trump', 'trumps', 'donald', 'president', 'fire', 'state', 'official', 'support'], 'Muslim Ban Controversy': ['muslim', 'muslimban', 'protest', 'defend', 'support'], 'Sally Yates and Legal Challenges': ['general', 'attorney', 'sally_yate', 'attorney_general', 'defend']}",US Immigration Policy.Trump Administration Actions.Muslim Ban Controversy.Sally Yates and Legal Challenges,"{""Trump's Immigration and Travel Ban"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order'], 'Controversy and Legal Challenges': ['fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest']}",Trump's Immigration and Travel Ban.Controversy and Legal Challenges,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
91,5,"['nobannowall', 'muslimban', 'student', 'iranian', 'letthemin', 'support', 'standuptotrump']",83,6,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'pressure', 'weak', 'iranian', 'letthemin', 'plz', 'york']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",12,"['nobannowall', 'muslimban', 'studentban', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'student', 'notbanstudentvisa_studentban', 'studentban_notbanstudentvisa', 'letthemin_respect', 'beautiful_mind', 'studentban_plz', 'letthemin', 'march_york', 'notaterrorist_studentban', 'plz']","[255768621, 395438205, 452088908, 2158531212, 2269555050, 2374323116, 2982621783, 707125355602022400, 744522989731995648]","nobannowall,muslimban,student,iranian,letthemin,support,standuptotrump,muslim,america_heartland,ban,america,trump,seek,heartland,refuge,seek_refuge,seek_refuge_america_heartland,people,refugee,executive_order,studentban,notbanstudentvisa,pressure,weak,plz,york,worth_worldwide,iranian_student,notbanstudentvisa_studentban,studentban_notbanstudentvisa,letthemin_respect,beautiful_mind,studentban_plz,march_york,notaterrorist_studentban","nobannowall,muslimban,student,iranian,letthemin,support,standuptotrump,muslim,america_heartland,ban,america,trump,seek,heartland,refuge,seek_refuge,seek_refuge_america_heartland,people,refugee,executive_order","muslimban,nobannowall,studentban,notbanstudentvisa,student,pressure,weak,iranian,letthemin,plz,york,worth_worldwide,iranian_student,notbanstudentvisa_studentban,studentban_notbanstudentvisa,letthemin_respect,beautiful_mind,studentban_plz,march_york,notaterrorist_studentban","{'Travel and Immigration Restrictions': ['nobannowall', 'muslimban', 'ban', 'executive_order', 'studentban', 'notbanstudentvisa', 'studentban_notbanstudentvisa', 'notbanstudentvisa_studentban', 'studentban_plz', 'notaterrorist_studentban'], 'Protest and Support Movements': ['letthemin', 'support', 'standuptotrump', 'seek_refuge', 'seek_refuge_america_heartland', 'letthemin_respect', 'march_york'], 'Affected Groups and Individuals': ['student', 'iranian', 'muslim', 'refugee', 'people', 'iranian_student', 'beautiful_mind'], 'Geographical and Political Context': ['america_heartland', 'america', 'trump', 'heartland', 'york'], 'Public Sentiment and Reactions': ['pressure', 'weak', 'plz', 'worth_worldwide']}",Travel and Immigration Restrictions.Protest and Support Movements.Affected Groups and Individuals.Geographical and Political Context.Public Sentiment and Reactions,"{'Immigration and Refugee Policy': ['nobannowall', 'muslimban', 'letthemin', 'ban', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'refugee', 'executive_order'], 'Political Activism and Opposition': ['support', 'standuptotrump'], 'Affected Groups and Regions': ['student', 'iranian', 'muslim', 'america_heartland', 'people', 'america', 'trump', 'heartland']}",Immigration and Refugee Policy.Political Activism and Opposition.Affected Groups and Regions,"{'Travel and Immigration Restrictions': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'letthemin', 'plz', 'worth_worldwide', 'notbanstudentvisa_studentban', 'studentban_notbanstudentvisa', 'letthemin_respect', 'studentban_plz', 'notaterrorist_studentban'], 'Iranian Students and Advocacy': ['iranian', 'iranian_student', 'student', 'beautiful_mind'], 'Protests and Demonstrations': ['march_york', 'york'], 'Public Sentiment and Reactions': ['pressure', 'weak']}",Travel and Immigration Restrictions.Iranian Students and Advocacy.Protests and Demonstrations.Public Sentiment and Reactions
92,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",84,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",12,"['ban', 'donald', 'trump', 'trumps', 'immigration', 'stock', 'travel', 'fire', 'dissent_memo', 'fire_attorney', 'muslim']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[19424427, 2366034324, 701866563268378626]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,stock,dissent_memo,fire_attorney,muslimban,refugee,support,country,people,executive_order,protest","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,stock,dissent_memo,fire_attorney","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy Controversy': 'ban, trump, immigration, travel, trumps, donald, order, president, muslim, state, general, attorney, defend, official, dissent_memo, muslimban, refugee, country, people, executive_order, protest', 'Political and Legal Repercussions': 'fire, stock, fire_attorney, support'}",US Immigration Policy Controversy.Political and Legal Repercussions,"{'US Immigration Policy': 'ban, immigration, travel, order, muslim', 'Trump Administration Actions': 'trump, trumps, donald, president, fire, state, general, attorney, defend, official, dissent_memo, fire_attorney', 'Political and Legal Controversies': 'stock, dissent_memo, fire_attorney'}",US Immigration Policy.Trump Administration Actions.Political and Legal Controversies,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
93,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",106,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[27453762, 32189132, 904519579]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'muslimban, muslim, trump, ban, executive_order, immigration, president, trumps', 'Public Reaction and Protest': 'protest, vote, support, nobannowall', 'Refuge and Asylum': 'refuge, people, refugee, seek, seek_refuge, seek_refuge_america_heartland', 'Impact on America': 'america, america_heartland, country, heartland', 'Travel and Education': 'student, travel, order'}",US Immigration Policy.Public Reaction and Protest.Refuge and Asylum.Impact on America.Travel and Education,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
94,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",97,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[28458650, 45573874, 245424983, 1385927946, 2174771983]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'muslimban, muslim, trump, ban, order, protest, vote, country, executive_order, travel, trumps, immigration, support, president', 'Refugee and Asylum Seekers': 'refuge, people, refugee, seek, seek_refuge, seek_refuge_america_heartland', 'American Heartland Response': 'heartland, america, america_heartland, nobannowall, student'}",US Immigration Policy.Refugee and Asylum Seekers.American Heartland Response,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
95,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",85,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[16585101, 33410754, 1947303967]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'muslimban, muslim, trump, ban, executive_order, immigration, travel, trumps, president', 'Public Reaction and Protest': 'protest, vote, support, nobannowall', 'Refuge and Asylum': 'refuge, people, refugee, seek, seek_refuge, seek_refuge_america_heartland', 'American Identity and Values': 'america, heartland, america_heartland, country, student'}",US Immigration Policy.Public Reaction and Protest.Refuge and Asylum.American Identity and Values,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
