absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
129,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",143,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[61362581, 65270885, 808580246, 719615303014039552, 765584621119631360, 778288267141771264, 797279709440524289, 802508984301342720, 821724057720721408, 822219436799250432, 827591854686220290]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Immigration Policy Controversy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
130,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",144,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[52281004, 217098564, 466864852, 3098500169]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Immigration Policy Controversy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
131,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",145,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[33904581, 36071847, 857001662, 787416582754631700]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal,maga,travelban,americafirst,country,islam,terrorist,usa,support,liberal,isis,immigrationban,tcot,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal","maga,muslimban,muslim,trump,travelban,americafirst,ban,country,islam,refugee,terrorist,usa,support,liberal,isis,immigrationban,tcot,nobannowall,refugeeswelcome,people","{'US Immigration Policy': 'muslimban, ban, travelban, immigration, immigrationban, refugeeswelcome, refugee, travel, order, appeal, federal, court, judge, law, thcircuit', 'Trump Administration': 'trump, donald, trumps, president, white_house, maga, americafirst', 'Public and Political Reactions': 'nobannowall, stand, support, liberal, tcot, people', 'Religious and Cultural Context': 'muslim, islam, terrorist, isis, country, usa'}",US Immigration Policy.Trump Administration.Public and Political Reactions.Religious and Cultural Context,"{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal'}",US Immigration Policy Controversy,"{'US Immigration and Travel Policies': ['maga', 'muslimban', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'immigrationban', 'tcot', 'nobannowall'], 'Islam and Refugees': ['muslim', 'islam', 'refugee', 'refugeeswelcome', 'people'], 'Terrorism and Security Concerns': ['terrorist', 'isis'], 'Political Support and Opposition': ['usa', 'support', 'liberal']}",US Immigration and Travel Policies.Islam and Refugees.Terrorism and Security Concerns.Political Support and Opposition
132,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",146,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[3124986791, 802242853850202112, 825414931453460500]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block,muslimban,nobannowall,refugee,refugeeswelcome,people","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,muslimban,nobannowall,refugee,refugeeswelcome,people","{'US Immigration Policy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block, muslimban, nobannowall, refugee, refugeeswelcome, people'}",US Immigration Policy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, muslimban, nobannowall, refugee, refugeeswelcome, people'}",US Travel Ban Controversy
133,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",147,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[1428245454, 1548756944, 2822640558, 3012462963]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
134,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",148,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[78817006, 715329083802931200, 791783093145178112, 808342475228127232]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
135,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",149,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[2447278640, 2462935452, 2956261143, 2967475006, 2979502145, 2991637275, 2991705749, 2993815630, 2995443045, 2999257265, 2999296937, 3062904754]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, people'}",US Immigration Policy Controversy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
136,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",150,14,"['nobannowall', 'tntweeter', 'uslatino', 'heretostay', 'latism', 'uniteblue', 'inmigracion', 'notmore', 'niunomas', 'womensmarch', 'timeisnow', 'riseup', 'standuptotrump', 'nowallnoban', 'theresistance', 'refugeeswelcome', 'presidentsday', 'migrantenkriminalitat']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[726426186, 3293720865, 749292001867202600, 777521593962602500]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban,tntweeter,uslatino,heretostay,latism,uniteblue,inmigracion,notmore,niunomas,womensmarch,timeisnow,riseup,standuptotrump,nowallnoban,theresistance,presidentsday,migrantenkriminalitat,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban","nobannowall,tntweeter,uslatino,heretostay,latism,uniteblue,inmigracion,notmore,niunomas,womensmarch,timeisnow,riseup,standuptotrump,nowallnoban,theresistance,refugeeswelcome,presidentsday,migrantenkriminalitat,muslimban,muslim,refugee,ban,trump,people","{'US Immigration Policies': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'nomuslimban', 'nowallnoban', 'inmigracion', 'heretostay', 'uslatino', 'latism', 'notmore', 'niunomas', 'migrantenkriminalitat'], 'Political Activism and Protests': ['stand', 'art_bxlart', 'tntweeter', 'uniteblue', 'womensmarch', 'timeisnow', 'riseup', 'standuptotrump', 'theresistance', 'presidentsday', 'people']}",US Immigration Policies.Political Activism and Protests,"{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'nomuslimban'], 'Art and Activism': ['art_bxlart']}",US Immigration Policy.Art and Activism,"{'Immigration and Refugee Advocacy': ['nobannowall', 'heretostay', 'inmigracion', 'refugeeswelcome', 'nowallnoban', 'muslimban', 'refugee', 'ban', 'migrantenkriminalitat', 'muslim'], 'Political Resistance and Activism': ['tntweeter', 'uniteblue', 'notmore', 'niunomas', 'womensmarch', 'timeisnow', 'riseup', 'standuptotrump', 'theresistance', 'presidentsday'], 'US Latino Community and Social Media': ['uslatino', 'latism'], 'Donald Trump and Opposition': ['standuptotrump', 'trump', 'people']}",Immigration and Refugee Advocacy.Political Resistance and Activism.US Latino Community and Social Media.Donald Trump and Opposition
137,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",151,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[31198756, 213088537, 2434305450]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
138,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",153,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[14496886, 39971992, 597888584, 808498736250884096]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy Controversy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'people']}",US Immigration Policy Controversy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
139,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",154,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[18666310, 3369925198, 728062616334159872, 736637394317922304, 736681821765836800, 738076526898470912, 776897909434544128, 783090711088533504, 783802387618234368, 794259857616601088, 820156689034911746]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,muslimban,nobannowall,refugee","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","muslimban,nobannowall,muslim,refugee,trump,ban,travel,immigration,trumps,order,court,president,judge,white_house,appeal,federal,rule","{'US Immigration Policy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, muslimban, nobannowall, refugee'}",US Immigration Policy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'muslimban, nobannowall, muslim, refugee, trump, ban, travel, immigration, trumps, order, court, president, judge, white_house, appeal, federal, rule'}",US Travel Ban Controversy
140,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",158,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[52436759, 122448174, 334944709, 3341798140]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house'}",US Travel Ban Controversy,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
141,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",159,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[123771138, 243950136, 749133664609382406]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'people']}",US Immigration Policy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
142,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",160,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[15660641, 130617992, 938140405, 823653754520170497]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal, people'}",US Immigration Policy Controversy,"{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal'}",US Immigration Policy Controversy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
143,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",161,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[2877098825, 2916179705, 3043819293, 3192736846]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
144,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",162,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[101136300, 902841756, 3024568735, 752309378527555584, 760348481659600896, 761050368021110784, 763621734230597632, 824053976144281600, 828433145292681217]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy': 'ban, travel, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house', 'Trump Administration Legal Challenges': 'trump, order, trumps, court, judge, president, appeal, federal, rule, halt, block, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
145,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",163,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[776414185, 2187410251, 2216336281, 3928269613, 774232297574961152]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,country,immigration,travelban,maga,order,comment_federal,tweet_message,judge,travel,court,president,trumps","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,country,immigration,travelban,maga,order,comment_federal,tweet_message,judge","muslimban,nobannowall,muslim,refugee,trump,ban,travel,immigration,order,judge,court,president,trumps","{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, country, immigration, travelban, maga, order, comment_federal, tweet_message, judge, travel, court, president, trumps'}",US Immigration Policy,"{'US Immigration Policy and Legal Challenges': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge']}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, ban, travel, immigration, order, judge, court, president, trumps'}",US Immigration Policy Controversy
146,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",164,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[11332012, 1013374544, 1494071780]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block'}",US Travel Ban Controversy
